join_id,doi,title,authors,author_corresponding,author_corresponding_institution,date,version,license,category,jatsxml,abstract,published,node,link_page,link_pdf,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements
2021.01.02.425099,10.1101/2021.01.02.425099,Spike protein disulfide disruption as a potential treatment for SARS-CoV-2,"Grishin, A. M.; Dolgova, N. V.; Harms, S.; Pickering, I. J.; George, G. N.; Falzarano, D.; Cygler, M.",Andrey M. Grishin,University of Saskatchewan,2021-01-04,1,cc_by_nc_nd,Microbiology,https://www.biorxiv.org/content/early/2021/01/04/2021.01.02.425099.source.xml,"The coronaviral pandemic is exerting a tremendously detrimental impact on global health, quality of life and the world economy, emphasizing the need for effective medications for current and future coronaviral outbreaks as a complementary approach to vaccines. The Spike protein, responsible for cell receptor binding and viral internalization, possesses multiple disulfide bonds raising the possibility that disulfide-reducing agents might disrupt Spike function, prevent viral entry and serve as effective drugs against SARS-CoV-2. Here we show the first experimental evidence that reagents capable of reducing disulfide bonds can inhibit viral infection in cell-based assays. Molecular dynamics simulations of the Spike receptor-binding domain (RBD) predict increased domain flexibility when the four disulfide bonds of the domain are reduced. This flexibility is particularly prominent for the surface loop, comprised of residues 456-490, which interacts with the Spike cell receptor ACE2. Consistent with this finding, the addition of exogenous disulfide bond reducing agents affects the RBD secondary structure, lowers its melting temperature from 52 to 36-39{degrees}C and decreases its binding affinity to ACE2 by two orders of magnitude at 37{degrees}C. Finally, the reducing agents dithiothreitol (DTT) and tris(2-carboxyethyl)phosphine (TCEP) inhibit viral replication at high {micro}M - low mM levels with a negligible effect on cell viability at these concentrations. The antiviral effect of monothiol-based reductants N-Acetyl-L-cysteine (NAC) and reduced glutathione (GSH) was not observed due to decreases in cell viability. Our research demonstrates the clear potential for medications that disrupt Spike disulfides as broad-spectrum anticoronaviral agents and as a first-line defense against current and future outbreaks.",1,154,https://www.biorxiv.org/content/10.1101/2021.01.02.425099v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.02.425099v1.full.pdf,_10.1101_2021.01.02.425099.txt,0,NA,0,NA,NA
2021.01.03.425141,10.1101/2021.01.03.425141,Glycan reactive anti-HIV-1 antibodies bind the SARS-CoV-2 spike protein but do not block viral entry,"Mannar, D.; Leopold, K.; Subramaniam, S.",Sriram Subramaniam,University of British Columbia,2021-01-04,1,cc_no,Microbiology,https://www.biorxiv.org/content/early/2021/01/04/2021.01.03.425141.source.xml,"The SARS-CoV-2 spike glycoprotein is a focal point for vaccine immunogen and therapeutic antibody design, and also serves as a critical antigen in the evaluation of immune responses to COVID-19. A common feature amongst enveloped viruses such as SARS-CoV-2 and HIV-1 is the propensity for displaying host-derived glycans on entry spike proteins. Similarly displayed glycosylation motifs can serve as the basis for glyco-epitope mediated cross-reactivity by antibodies, which can have important implications on virus neutralization, antibody-dependent enhancement (ADE) of infection, and the interpretation of antibody titers in serological assays. From a panel of nine anti-HIV-1 gp120 reactive antibodies, we selected two (PGT126 and PGT128) that displayed high levels of cross-reactivity with the SARS-CoV-2 spike. We report that these antibodies are incapable of neutralizing pseudoviruses expressing SARS-CoV-2 spike proteins and are unlikely to mediate ADE via Fc{gamma}RII receptor engagement. Nevertheless, ELISA and other immunoreactivity experiments demonstrate these antibodies are capable of binding the SARS-CoV-2 spike in a glycan-dependent manner. These results contribute to the growing literature surrounding SARS-CoV-2 S cross-reactivity, as we demonstrate the ability for cross-reactive antibodies to interfere in immunoassays.",1,158,https://www.biorxiv.org/content/10.1101/2021.01.03.425141v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.03.425141v1.full.pdf,_10.1101_2021.01.03.425141.txt,0,NA,0,NA,NA
2021.01.04.425128,10.1101/2021.01.04.425128,Protein scaffold-based multimerization of soluble ACE2 efficiently blocks SARS-CoV-2 infection in vitro,"Kayabolen, A.; Akcan, U.; Ozturan, D.; Sarayloo, E.; Nurtop, E.; Ozer, B.; Sahin, G. N.; Dogan, O.; Lack, N.; Kaya, M.; Albayrak, C.; Can, F.; Solaroglu, I.; Bagci-Onder, T.",Tugba Bagci-Onder,"Koc University Research Center for Translational Medicine (KUTTAM), Koc University, Istanbul, Turkey",2021-01-06,1,cc_no,Molecular Biology,https://www.biorxiv.org/content/early/2021/01/06/2021.01.04.425128.source.xml,"Soluble ACE2 (sACE2) decoy receptors are promising agents to inhibit SARS-CoV-2 as they are not affected by common escape mutations in viral proteins. However, their success may be limited by their relatively poor potency. To address these challenges, we developed a highly active multimeric sACE2 decoy receptor via a SunTag system that could neutralize both pseudoviruses bearing SARS-CoV-2 spike protein and SARS-CoV-2 clinical isolates. This fusion protein demonstrated a neutralization efficiency nearly 250-fold greater than monomeric sACE2. SunTag in combination with a more potent version of sACE2 achieved near complete neutralization at a sub-nanomolar range, which is comparable with clinical monoclonal antibodies. We demonstrate that this activity is due to greater occupancy of the multimeric decoy receptors on Spike protein as compared to monomeric sACE2. Overall, these highly potent multimeric sACE2 decoy receptors offer a promising treatment approach against SARS-CoV-2 infections including its novel variants.",1,97,https://www.biorxiv.org/content/10.1101/2021.01.04.425128v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.04.425128v1.full.pdf,_10.1101_2021.01.04.425128.txt,0,NA,0,NA,NA
2021.01.05.425384,10.1101/2021.01.05.425384,Covid19Risk.ai: An open source repository and online calculator of prediction models for early diagnosis and prognosis of Covid-19,"Halilaj, I.; Chatterjee, A.; Wijk, Y. V.; Wu, G.; Eeckhout, B. V.; Oberije, C.; Lambin, P.",Iva Halilaj,Maastricht University,2021-01-05,1,cc_by,Bioinformatics,https://www.biorxiv.org/content/early/2021/01/05/2021.01.05.425384.source.xml,"ObjectiveThe current pandemic has led to a proliferation of predictive models being developed to address various aspects of COVID-19 patient care. We aimed to develop an online platform that would serve as an open source repository for a curated subset of such models, and provide a simple interface for included models to allow for online calculation. This platform would support doctors during decision-making regarding diagnoses, prognoses, and follow-up of COVID-19 patients, expediting the models transition from research to clinical practice.

MethodsIn this proof-of-principle study, we performed a literature search in PubMed and WHO database to find suitable models for implementation on our platform. All selected models were publicly available (peer reviewed publications or open source repository) and had been validated (TRIPOD type 3 or 2b). We created a method for obtaining the regression coefficients if only the nomogram was available in the original publication. All predictive models were transcribed on a practical graphical user interface using PHP 8.0.0, and published online together with supporting documentation and links to the associated articles.

ResultsThe open source website https://covid19risk.ai/ currently incorporates nine models from six different research groups, evaluated on datasets from different countries. The website will continue to be populated with other models related to COVID-19 prediction as these become available. This dynamic platform allows COVID-19 researchers to contact us to have their model curated and included on our website, thereby increasing the reach and real-world impact of their work.

ConclusionWe have successfully demonstrated in this proof-of-principle study that our website provides an inclusive platform for predictive models related to COVID-19. It enables doctors to supplement their judgment with patient-specific predictions from externally-validated models in a user-friendly format. Additionally, this platform supports researchers in showcasing their work, which will increase the visibility and use of their models.",1,163,https://www.biorxiv.org/content/10.1101/2021.01.05.425384v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.05.425384v1.full.pdf,_10.1101_2021.01.05.425384.txt,0,NA,0,NA,NA
2021.01.06.425543,10.1101/2021.01.06.425543,Heterogeneity versus the COVID-19 Pandemic,"Shanmugam, R.; Ledlow, G.; Singh, K. P.",Karan  P. Singh,University of Texas Health Science Center Tyler,2021-01-06,1,cc_by,Scientific Communication And Education,https://www.biorxiv.org/content/early/2021/01/06/2021.01.06.425543.source.xml,"In this paper, heterogeneity is formally defined, and its properties are explored. We define and distinguish observable versus non-observable heterogeneity. It is proposed that heterogeneity among the vulnerable is a significant factor in the contagion impact of COVID-19, as demonstrated with incidence rates on a Diamond Princess Cruise ship in February 2020. Given the nature of the disease, its heterogeneity and human social norms, pre-voyage and post-voyage quick testing procedures may become the new standard for cruise ship passengers and crew. The technological advances in testing available today would facilitate more humanistic treatment as compared to more archaic quarantine and isolation practices for all onboard ship. With quick testing, identification of those infected and thus not allowed to embark on a cruise or quarantining those disembarking and other mitigation strategies, the popular cruise adventure could be available safely again. Whatever the procedures implemented, the methodological purpose of this study should add valuable insight in the modeling of disease and specifically, the COVID-19 virus.",1,141,https://www.biorxiv.org/content/10.1101/2021.01.06.425543v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.06.425543v1.full.pdf,_10.1101_2021.01.06.425543.txt,0,NA,0,NA,NA
2021.01.06.425605,10.1101/2021.01.06.425605,Role of spatial patterning of N-protein interactions in SARS-CoV-2 genome packaging,"Seim, I.; Roden, C.; Gladfelter, A.",Amy Gladfelter,University of North Carolina at Chapel Hill,2021-04-26,2,cc_by_nd,Biophysics,https://www.biorxiv.org/content/early/2021/04/26/2021.01.06.425605.source.xml,"Viruses must efficiently and specifically package their genomes while excluding cellular nucleic acids and viral sub-genomic fragments. Some viruses use specific packaging signals, which are conserved sequence/structure motifs present only in the full-length genome. Recent work has shown that viral proteins important for packaging can undergo liquid-liquid phase separation (LLPS), where one or two viral nucleic acid binding proteins condense with the genome. The compositional simplicity of viral components lends itself well to theoretical modeling compared to more complex cellular organelles. Viral LLPS can be limited to one or two viral proteins and a single genome that is enriched in LLPS-promoting features. In our previous study, we observed that LLPS-promoting sequences of SARS-CoV-2 are located at the 5' and 3' ends of the genome, whereas the middle of the genome is predicted to consist mostly of solubilizing elements. Is this arrangement sufficient to drive single genome packaging, genome compaction, and genome cyclization? We addressed these questions using a coarse-grained polymer model, LASSI, to study the LLPS of nucleocapsid protein with RNA sequences that either promote LLPS or solubilization. With respect to genome cyclization, we find the most optimal arrangement restricts LLPS-promoting elements to the 5' and 3' ends of the genome, consistent with the native spatial patterning. Genome compaction is enhanced by clustered LLPS-promoting binding sites, while single genome packaging is most efficient when binding sites are distributed throughout the genome. These results suggest that many and variably positioned LLPS-promoting signals can support packaging in the absence of a singular packaging signal which argues against necessity of such a feature. We hypothesize that this model should be generalizable to multiple viruses as well as cellular organelles like paraspeckles, which enrich specific, long RNA sequences in a defined arrangement.

Statement of significanceThe COVID-19 pandemic has motivated research of the basic mechanisms of coronavirus replication. A major challenge faced by viruses such as SARS-CoV-2 is the selective packaging of a large genome in a relatively small capsid while excluding host and sub-genomic nucleic acids. Genomic RNA of SARS-CoV-2 can condense with the Nucleocapsid (N-protein), a structural protein component critical for packaging of many viruses. Notably, certain regions of the genomic RNA drive condensation of N-protein while other regions solubilize it. Here, we explore how the spatial patterning of these opposing elements promotes single genome compaction, packaging, and cyclization. This model informs future in silico experiments addressing spatial patterning of genomic features that are experimentally intractable because of the length of the genome.",1,34,https://www.biorxiv.org/content/10.1101/2021.01.06.425605v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.06.425605v2.full.pdf,_10.1101_2021.01.06.425605.txt,0,NA,0,NA,NA
2021.01.06.425622,10.1101/2021.01.06.425622,Self-organized stem cell-derived human lung buds with proximo-distal patterning and novel targets of SARS-CoV-2,"Rosado-Olivieri, E. A.; Razooky, B.; Hoffmann, H.-H.; De Santis, R.; Rice, C. M.; Brivanlou, A. H.",Ali H Brivanlou,The Rockefeller University,2021-01-06,1,cc_by_nc_nd,Developmental Biology,https://www.biorxiv.org/content/early/2021/01/06/2021.01.06.425622.source.xml,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is the causative agent of the global COVID-19 pandemic and the lack of therapeutics hinders pandemic control1-2. Although lung disease is the primary clinical outcome in COVID-19 patients1-3, how SARS-CoV-2 induces tissue pathology in the lung remains elusive. Here we describe a high-throughput platform to generate tens of thousands of self-organizing, nearly identical, and genetically matched human lung buds derived from human pluripotent stem cells (hPSCs) cultured on micropatterned substrates. Strikingly, in vitro-derived human lung buds resemble fetal human lung tissue and display in vivo-like proximo-distal coordination of alveolar and airway tissue differentiation whose 3D epithelial self-organization is directed by the levels of KGF. Single-cell transcriptomics unveiled the cellular identities of airway and alveolar tissue and the differentiation of WNThi cycling alveolar stem cells, a human-specific lung cell type4. These synthetic human lung buds are susceptible to infection by SARS-CoV-2 and endemic coronaviruses and can be used to track cell type-dependent susceptibilities to infection, intercellular transmission and cytopathology in airway and alveolar tissue in individual lung buds. Interestingly, we detected an increased susceptibility to infection in alveolar cells and identified cycling alveolar stem cells as targets of SARS-CoV-2. We used this platform to test neutralizing antibodies isolated from convalescent plasma that efficiently blocked SARS-CoV-2 infection and intercellular transmission. Our platform offers unlimited, rapid and scalable access to disease-relevant lung tissue that recapitulate key hallmarks of human lung development and can be used to track SARS-CoV-2 infection and identify candidate therapeutics for COVID-19.",1,107,https://www.biorxiv.org/content/10.1101/2021.01.06.425622v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.06.425622v1.full.pdf,_10.1101_2021.01.06.425622.txt,1,field-specific repository,0,these data are available through the ncbi geo accession number gse163698.,NA
2021.01.06.425627,10.1101/2021.01.06.425627,Neuropilin-1 Assists SARS-CoV-2 Infection by Stimulating the Separation of Spike Protein Domains S1 and S2,"Li, Z.; Buck, M.",Matthias Buck,Case Western Reserve University,2021-01-19,2,cc_by_nc_nd,Biophysics,https://www.biorxiv.org/content/early/2021/01/19/2021.01.06.425627.source.xml,"The cell surface receptor Neuropilin-1 (Nrp1) was recently identified as a host factor for SARS-CoV-2 entry. As the Spike protein of SARS-CoV-2 is cleaved into the S1 and the S2 domain by furin protease, Nrp1 binds to the newly created C-terminal RRAR amino acid sequence of the S1 domain. In this study, we model the association of a Nrp1 (a2-b1-b2) protein with the Spike protein computationally and analyze the topological constraints in the SARS-CoV-2 Spike protein for binding with Nrp1 and ACE2. Importantly, we study the exit mechanism of S2 from the S1 domain with the assistance of ACE2 as well as Nrp1 by molecular dynamics pulling simulations. In the presence of Nrp1, by binding the S1 more strongly to the host membrane, there is a high probability of S2 being pulled out, rather than S1 being stretched. Thus, Nrp1 binding could stimulate the exit of S2 from the S1 domain, which will likely increase virus infectivity as the liberated S2 domain mediates the fusion of virus and host membranes. Understanding of such a Nrp1-assisted viral infection opens the gate for the generation of protein-protein inhibitors, such as antibodies, which could attenuate the infection mechanism and protect certain cells in a future combination therapy.",1,50,https://www.biorxiv.org/content/10.1101/2021.01.06.425627v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.06.425627v2.full.pdf,_10.1101_2021.01.06.425627.txt,1,field-specific repository,0,methods complex of nrp1 a2-b1-b2 domain with spike protein segment 678-tnsprrar-685: the structure of the human nrp-1 a2-b1-b2 domain was built based on available crystal structure (pdb entry 2qqm).;     molecular docking of nrp1 a2-b1-b2: tnsprrar to a spike protein monomer: the structure of spike protein trimer (chain a b c each of res. 1-1146) was based on available crystal structure (pdb entry: 6vsb)23 and models (adding missing loops and residues) developed by woo et at.24 the relaxed structure of the nrp1: cterminal octamer peptide obtained from the above simulation was treated as a ligand and was then docked to the receptor --- here the spike protein monomer s1 domain of res. 1 to 677 (extracted from the spike protein trimer) with cluspro 2.0.22 the ligand in this case consisted of the nrp1 a2-b1-b2 and the spike protein segment 678-tnsprras-685.,NA
2021.01.07.425307,10.1101/2021.01.07.425307,Stable Interaction Of The UK B.1.1.7 lineage SARS-CoV-2 S1 Spike N501Y Mutant With ACE2 Revealed By Molecular Dynamics Simulation,"Ahmed, W.; Phillip, A. M.; Biswas, K. H.",Kabir H Biswas,"College of Health & Life Sciences, Hamad Bin Khalifa University, Doha, Qatar",2021-01-07,1,cc_by_nc,Biophysics,https://www.biorxiv.org/content/early/2021/01/07/2021.01.07.425307.source.xml,"COVID-19 caused by SARS-CoV-2 has caused a massive health crisis across the world, and genetic variants such as the D614G gaining enhanced infectivity and competitive fitness have significantly aggravated the global concern. In this regard, the latest SARS-CoV-2 variant, B.1.1.7 lineage, reported from the United Kingdom (UK) is of great significance, in that it contains several mutations that increases its infection and transmission rates as evidenced by the increased number of clinical reports. Specifically, the N501Y mutation in the SARS-CoV-2 S1 receptor binding domain (RBD) domain has been shown to possess increased affinity for ACE2, although the basis for this not yet clear. Here, we dissect the mechanism underlying the increased affinity using molecular dynamics (MD) simulations of the available ACE2-S1-RBD complex structure (6M0J) and show a prolonged and stable interaction of the Y501 residue in the N501Y mutant S1-RBD with interfacial residues, Y41 and K353, in ACE2 as compared to the wild type S1-RBD. Additionally, we find that the N501Y mutant S1-RBD displays altered dynamics that likely aids in its enhanced interaction with ACE2. By elucidating a mechanistic basis for the increased affinity of the N501Y mutation in S1-RBD for ACE2, we believe that the results presented here will aid in developing therapeutic strategies against SARS-CoV-2 including designing drugs targeting the ACE2-S1-RBD interaction.",1,78,https://www.biorxiv.org/content/10.1101/2021.01.07.425307v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.07.425307v1.full.pdf,_10.1101_2021.01.07.425307.txt,1,field-specific repository,0,143 144  results & discussion  145  in order to understand the mechanism underlying increased affinity of the n501y mutant over  146  the wild type s1-rbd for ace2 we initiated md simulations with the available ace2-s1-rbd  147  complex structure (pdb id: 6m0j)[21] (fig.,NA
2021.01.07.425705,10.1101/2021.01.07.425705,Sequencing of SARS CoV2 in local transmission cases through oxford nanopore MinION platform from Karachi Pakistan,"Mukry, S. N.; Ahmed, S.; Bukhari, A. R.; Shahni, A.; Sufaida, G.; Naz, A.; Shamsi, T. S.",Samina  Naz Mukry,National Institute of Blood Diseases and Bone Marrow Transplantation,2021-01-07,1,cc_by,Genomics,https://www.biorxiv.org/content/early/2021/01/07/2021.01.07.425705.source.xml,"The first case of severe acute respiratory syndrome 2 (SARS CoV2) was imported to Pakistan in February 2020 since then 10,258 deaths have been witnessed. The virus has been mutating and local transmission cases from different countries vary due to host dependent viral adaptation. Many distinct clusters of variant SARS CoV2 have been defined globally. In this study, the epidemiology of SARS CoV2 was studied and locally transmitted SARS CoV2 isolates from Karachi were sequenced to compared and identify any possible variants.The real time PCR was performed on nasopharyngeal specimen to confirm SARSCoV2 with Orf 1ab and E gene as targets. The viral sequencing was performed through oxford nanopore technology MinION platform. Isolates from first and second wave of COVID-19 outbreak in Karachi were compared. The overall positivity rate for PCR was 26.24% with highest number of positive cases in June. Approximately, 37.45% PCR positive subjects aged between 19-40 years. All the isolates belonged to GH clade and shared missense mutation D614G in spike protein linked to increased transmission rate worldwide. Another spike protein mutation A222V coexisted with D614G in the virus from second wave of COVID-19. Based on the present findings it is suggested that the locally transmitted virus from Karachi vary from those reported from other parts of Pakistan. Slight variability was also observed between viruses from first and second wave. Variability in any potential vaccine target may result in failed trials therefore information on any local viral variants is always useful for effective vaccine design and/or selection.

Authors summaryDespite precautionary measures the COVID-19 pandemic is causing deaths all over the world. The continuous mutations in viral genome is making it difficult to design vaccines. Variability in genome is host dependent and data sharing has revealed that variant for different geographical locations may harbor different mutations. Keeping this in mind the current study was focused on the epidemiology of SARS CoV2 in symptomatic and asymptomatic COVID -19 suspected cases with impact of age and gender. The locally transmitted SARS CoV2 isolates from Karachi were sequenced to compared and identify any possible variants. The sequenced viral genome varied from the already submitted sequences from Pakistan thereby confirming that slightly different viruses were causing infections during different time periods in Karachi. All belonged to GH clade with D614G, P323L and Q57H mutations. The virus from second wave had A222V mutation making it more different. This information can be useful in selecting or designing a vaccine.",1,135,https://www.biorxiv.org/content/10.1101/2021.01.07.425705v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.07.425705v1.full.pdf,_10.1101_2021.01.07.425705.txt,0,NA,0,NA,NA
2021.01.07.425729,10.1101/2021.01.07.425729,Protection against reinfection with D614- or G614-SARS-CoV-2 isolates in hamsters,"Brustolin, M.; Rodon, J.; Rodriguez De La Concepcion, M. L.; Avila-Nieto, C.; Cantero, G.; Perez, M.; Nigeer, T.; Noguera-Julian, M.; Guallar, V.; Valencia, A.; Roca, N.; Izquierdo-Useros, N.; Blanco, J.; Clotet, B.; Bensaid, A.; Carrillo, J.; Vergara-Alert, J.; Segales, J.",Joaquim Segales,IRTA-CReSA,2021-01-07,1,cc_by_nc_nd,Pathology,https://www.biorxiv.org/content/early/2021/01/07/2021.01.07.425729.source.xml,"Reinfections with SARS-CoV-2 have already been documented in humans, although its real incidence is currently unknown. Besides having great impact on public health, this phenomenon raises the question if immunity generated by a single infection is sufficient to provide sterilizing/protective immunity to a subsequent SARS-CoV-2 re-exposure. The Golden Syrian hamster is a manageable animal model to explore immunological mechanisms able to counteract COVID-19, as it recapitulates pathological aspects of mild to moderately affected patients. Here, we report that SARS-CoV-2-inoculated hamsters resolve infection in the upper and lower respiratory tracts within seven days upon inoculation with the Cat01 (G614) SARS-CoV-2 isolate. Three weeks after primary challenge, and despite high titers of neutralizing antibodies, half of the animals were susceptible to reinfection by both identical (Cat01, G614) and variant (WA/1, D614) SARS-CoV-2 isolates. However, upon re-inoculation, only nasal tissues were transiently infected with much lower viral replication than those observed after the first inoculation. These data indicate that a primary SARS-CoV-2 infection is not sufficient to elicit a sterilizing immunity in hamster models but protects against lung disease.",1,65,https://www.biorxiv.org/content/10.1101/2021.01.07.425729v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.07.425729v1.full.pdf,_10.1101_2021.01.07.425729.txt,0,NA,0,NA,NA
2021.01.08.425965,10.1101/2021.01.08.425965,Molecular Dynamics Analysis of a Flexible Loop at the Binding Interface of the SARS-CoV-2 Spike Protein Receptor-Binding Domain,"Williams, J. K.; Wang, B.; Sam, A.; Hoop, C. L.; Case, D. A.; Baum, J.",Jean Baum,Rutgers University,2021-01-11,1,cc_by_nc_nd,Biophysics,https://www.biorxiv.org/content/early/2021/01/11/2021.01.08.425965.source.xml,"Since the identification of the SARS-CoV-2 virus as the causative agent of the current COVID-19 pandemic, considerable effort has been spent characterizing the interaction between the Spike protein receptor-binding domain (RBD) and the human angiotensin converting enzyme 2 (ACE2) receptor. This has provided a detailed picture of the end point structure of the RBD-ACE2 binding event, but what remains to be elucidated is the conformation and dynamics of the RBD prior to its interaction with ACE2. In this work we utilize molecular dynamics simulations to probe the flexibility and conformational ensemble of the unbound state of the receptor-binding domain from SARS-CoV-2 and SARS-CoV. We have found that the unbound RBD has a localized region of dynamic flexibility in Loop 3 and that mutations identified during the COVID-19 pandemic in Loop 3 do not affect this flexibility. We use a loop-modeling protocol to generate and simulate novel conformations of the CoV2-RBD Loop 3 region that sample conformational space beyond the ACE2 bound crystal structure. This has allowed for the identification of interesting substates of the unbound RBD that are lower energy than the ACE2-bound conformation, and that block key residues along the ACE2 binding interface. These novel unbound substates may represent new targets for therapeutic design.",1,124,https://www.biorxiv.org/content/10.1101/2021.01.08.425965v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.08.425965v1.full.pdf,_10.1101_2021.01.08.425965.txt,0,NA,0,NA,NA
2021.01.08.425974,10.1101/2021.01.08.425974,Immunogenicity and Protective Efficacy of an Intranasal Live-attenuated Vaccine Against SARS-CoV-2 in Preclinical Animal Models,"Park, J.-G.; Oladunni, F. S.; Rohaim, M. A.; Whittingham-Dowd, J.; Tollitt, J.; Assas, B. M.; Alhazmi, W.; Almilaibary, A.; Iqbal, M.; Chang, P.; Escalona, R.; Shivanna, V.; Torrelles, J. B.; Worthington, J. J.; Jackson-Jones, L. H.; Martinez-Sobrido, L.; Munir, M.",Muhammad Munir,"Division of Biomedical and Life Sciences, Faculty of Health and Medicine, Lancaster University, Lancaster LA1 4YG, UK",2021-01-11,1,cc_by,Immunology,https://www.biorxiv.org/content/early/2021/01/11/2021.01.08.425974.source.xml,"The global deployment of an effective and safe vaccine is currently a public health priority to curtail the coronavirus disease 2019 (COVID-19) pandemic caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Here, we evaluated a Newcastle disease virus (NDV)-based intranasal vectored-vaccine in mice and hamsters for its immunogenicity, safety and protective efficacy in challenge studies with SARS-CoV-2. The recombinant (r)NDV-S vaccine expressing spike (S) protein of SARS-CoV-2 administrated via intranasal route in mice induced high levels of SARS-CoV-2-specific neutralizing immunoglobulin A (IgA) and IgG2a antibodies and T cell-mediated immunity. Hamsters vaccinated with two doses of vaccine showed complete protection from clinical disease including lung infection, inflammation, and pathological lesions after SARS-CoV-2 challenge. Importantly, a single or double dose of intranasal rNDV-S vaccine completely blocked SARS-CoV-2 shedding in nasal turbinate and lungs within 4 days of vaccine administration in hamsters. Taken together, intranasal administration of rNDV-S has the potential to control infection at the site of inoculation, which should prevent both the clinical disease and transmission to halt the spread of the COVID-19 pandemic.",1,126,https://www.biorxiv.org/content/10.1101/2021.01.08.425974v1?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.08.425974v1.full.pdf,_10.1101_2021.01.08.425974.txt,0,NA,0,NA,NA
2021.01.09.426021,10.1101/2021.01.09.426021,"Hypoxia reduces cell attachment of SARS-CoV-2 spike protein by modulating the expression of ACE2, neuropilin-1, syndecan-1 and cellular heparan sulfate","Prieto-Fernandez, E.; Egia-Mendikute, L.; Vila-Vecilla, L.; Bosch, A.; Barreira-Manrique, A.; Lee, S. Y.; Garcia Del Rio, A.; Antonana-Vildosola, A.; Jimenez-Lasheras, B.; Moreno-Cugnon, L.; Jimenez-Barbero, J.; Berra, E.; Ereno-Orbea, J.; Palazon, A.",Asis Palazon,CIC bioGUNE,2021-04-23,2,cc_by_nc_nd,Cell Biology,https://www.biorxiv.org/content/early/2021/04/23/2021.01.09.426021.source.xml,"A main clinical parameter of COVID-19 pathophysiology is hypoxia. Here we show that hypoxia decreases the attachment of the receptor binding domain (RBD) and the S1 subunit (S1) of the spike protein of SARS-CoV-2 to epithelial cells. In Vero E6 cells, hypoxia reduces the protein levels of ACE2 and neuropilin-1 (NRP1), which might in part explain the observed reduction of the infection rate. In addition, hypoxia inhibits the binding of the spike to NCI-H460 human lung epithelial cells by decreasing the cell surface levels of heparan sulfate (HS), a known attachment receptor of SARS-CoV-2. This interaction is also reduced by lactoferrin, a glycoprotein that blocks HS moieties on the cell surface. The expression of syndecan-1, an HS-containing proteoglycan expressed in lung, is inhibited by hypoxia on a HIF-1-dependent manner. Hypoxia or deletion of syndecan-1 results in reduced binding of the RBD to host cells. Our study indicates that hypoxia acts to prevent SARS-CoV-2 infection, suggesting that the hypoxia signaling pathway might offer therapeutic opportunities for the treatment of COVID-19.",1,30,https://www.biorxiv.org/content/10.1101/2021.01.09.426021v2?versioned=TRUE,https://www.biorxiv.org/content/10.1101/2021.01.09.426021v2.full.pdf,_10.1101_2021.01.09.426021.txt,0,NA,0,NA,NA
